ExecutionId,Report Name,TimeStart,UserName,Full Name,State,Role,Interactions
23110e34-1feb-4d3f-b590-dd59b90b17d6,Financial Dashboard,16/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,142
994d519d-1ae9-48b8-9a92-17611829b22f,Management Dashboard,16/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,246
e6efee5f-941f-4d76-a286-019dbe4c921d,Management Dashboard,16/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,172
57057ed5-6924-423d-9c7b-528a82549773,Management Dashboard,16/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,1
f06ecd13-108b-426e-b9fa-576ba4065865,Scorecard Dashboard,16/11/2023,user7@company.com,Stephanie Collins,Queensland,Planners,41
4c5202d3-3518-48a0-b4d1-66f62220bebd,Operations Dashboard,16/11/2023,user7@company.com,Stephanie Collins,Queensland,Planners,21
439df694-2368-4c6d-8308-87513726e97b,Management Dashboard,16/11/2023,user7@company.com,Stephanie Collins,Queensland,Planners,5
8635193f-5b5c-4015-bf0c-12404d7e5bf1,Management Dashboard,16/11/2023,user7@company.com,Stephanie Collins,Queensland,Planners,12
1bfeeace-b20d-4380-91ae-0c0c0262ed6a,Management Dashboard,16/11/2023,user30@company.com,Stephanie Lawrence,South Australia,Enablement,19
217bbc2a-7e44-4352-944b-cd91d24fa6e8,Operations Dashboard,16/11/2023,user30@company.com,Stephanie Lawrence,South Australia,Enablement,39
df493d76-a4a7-49f0-9f36-5f1349336471,Client Engagement Dashboard,16/11/2023,user10@company.com,Susan Levy,Queensland,Reporting Staff,23
8b05f631-b35c-4dce-97c3-3edcc608a541,Management Dashboard,16/11/2023,user10@company.com,Susan Levy,Queensland,Reporting Staff,2
9f156878-0160-4669-bc98-fead4c34f9d8,Client Engagement Dashboard,16/11/2023,user10@company.com,Susan Levy,Queensland,Reporting Staff,14
e715d40e-6c45-4587-8656-e3020c26314e,Client Engagement Dashboard,16/11/2023,user10@company.com,Susan Levy,Queensland,Reporting Staff,34
790f4d75-834f-42d9-8d19-2e65d401e3e3,Management Dashboard,16/11/2023,user10@company.com,Susan Levy,Queensland,Reporting Staff,20
d890fb32-12b5-45cd-aa10-b3a2d51a7071,Client Engagement Dashboard,16/11/2023,user10@company.com,Susan Levy,Queensland,Reporting Staff,13
872d3755-4d2b-4bc9-8ce3-039320d645a3,Operations Dashboard,16/11/2023,user4@company.com,Susan Wagner,New South Wales,Planners,19
248c110f-3a10-4bfe-8a40-5ec9fcc9c8e6,Client Engagement Dashboard,16/11/2023,user4@company.com,Susan Wagner,New South Wales,Planners,6
ec6b7228-8d62-40fd-9a1b-5bde05eb4d66,Operations Dashboard,16/11/2023,user19@company.com,Tasha Rodriguez,New South Wales,Management,29
c1860631-409e-48a5-9e23-e0071c36fa4e,Scorecard Dashboard,16/11/2023,user19@company.com,Tasha Rodriguez,New South Wales,Management,3
6e5785d5-bc3b-47b5-b187-336a71f73dfb,Management Dashboard,16/11/2023,user19@company.com,Tasha Rodriguez,New South Wales,Management,25
14197f05-ac05-4022-86c8-7fd5f4217245,Management Dashboard,16/11/2023,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,24
972075ee-b296-4309-a342-01fb9357a321,Management Dashboard,16/11/2023,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,21
43dddee4-d61f-4a2b-8752-5ee5b151d660,Management Dashboard,16/11/2023,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,6
09a829f1-b20a-4d11-a5bd-bed5800f724e,Client Engagement Dashboard,16/11/2023,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,18
538ebdde-5740-442e-8a27-355dd6ff2736,Client Engagement Dashboard,16/11/2023,user17@company.com,Walter Pratt,New South Wales,Reporting Staff,21
57064e51-d99a-41fc-be28-b60462fda4ba,Management Dashboard,15/11/2023,user33@company.com,Angela Salazar,Western Australia,Support Staff,200
8621cb07-0f43-4dfc-a9d1-e5c4ff5ec3ab,Financial Dashboard,15/11/2023,user14@company.com,April Snyder,Queensland,Reporting Staff,10
aa400cf0-3b76-41e3-8003-ccac57d8af95,Management Dashboard,15/11/2023,user14@company.com,April Snyder,Queensland,Reporting Staff,28
a10ece67-e533-4091-b432-76ffee81a761,Financial Dashboard,15/11/2023,user9@company.com,Brian Hamilton,Victoria,Support Staff,19
e2a210c1-400a-49b8-a689-d22b580903ff,Management Dashboard,15/11/2023,user9@company.com,Brian Hamilton,Victoria,Support Staff,23
b47f3f74-26a9-4db8-be17-50c114e70985,Management Dashboard,15/11/2023,user9@company.com,Brian Hamilton,Victoria,Support Staff,42
a0cf1ac9-81ab-4cdb-8943-a333d64d6a5a,Operations Dashboard,15/11/2023,user9@company.com,Brian Hamilton,Victoria,Support Staff,6
ebdc6f04-581d-4210-9ff7-104ad345ccf2,Operations Dashboard,15/11/2023,user37@company.com,Charles Wolfe,Victoria,Support Staff,12
45acb411-42df-4cf1-ab66-1d3d1901d1b9,Management Dashboard,15/11/2023,user37@company.com,Charles Wolfe,Victoria,Support Staff,22
d85025e6-d6bb-4818-9831-d20dd3b5f743,Scorecard Dashboard,15/11/2023,user37@company.com,Charles Wolfe,Victoria,Support Staff,13
0e7dfa10-213b-4dfe-83c9-257dfcf25fed,Management Dashboard,15/11/2023,user16@company.com,Cheryl Bradley,Victoria,Support Staff,21
3d7573ba-b66a-4890-bfee-4b0926b8cda1,Management Dashboard,15/11/2023,user16@company.com,Cheryl Bradley,Victoria,Support Staff,5
f31fa2ca-17f7-4223-a544-387e8ae705e8,Management Dashboard,15/11/2023,user24@company.com,Collin Lopez,Western Australia,Planners,40
edb97bb8-25e0-4c4d-be37-f518c621016f,Financial Dashboard,15/11/2023,user29@company.com,Desiree Cain,New South Wales,Management,12
00153c39-c45a-4420-8954-ea8c9cf3cff2,Operations Dashboard,15/11/2023,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,10
1abf7e28-a954-4e41-84e6-370231948145,Management Dashboard,15/11/2023,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,28
68489ca4-5dca-4884-93b9-9f4e5616ba64,Scorecard Dashboard,15/11/2023,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,23
4a2b515e-ee34-4565-a1ef-f3bab325c17d,Financial Dashboard,15/11/2023,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,33
74412684-b671-4c1e-ae91-7d5005d8e680,Financial Dashboard,15/11/2023,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,17
fe2be6ed-9cbe-4edf-9a60-ccc52496bdeb,Management Dashboard,15/11/2023,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,29
6607fd31-4386-4b12-8258-bcf8479d6714,Management Dashboard,15/11/2023,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,15
6a3c829b-bb31-4a70-ba76-cf485d59f8a8,Management Dashboard,15/11/2023,user36@company.com,Faith Cabrera,Queensland,Management,36
4a1c77bd-faec-487c-9605-c30d06586a86,Client Engagement Dashboard,15/11/2023,user36@company.com,Faith Cabrera,Queensland,Management,22
1c46910b-479b-43fc-815b-776018f4e5a2,Operations Dashboard,15/11/2023,user23@company.com,Janice Johnston,ACT,Support Staff,32
6235e899-4ebb-438b-a981-1c7b3610fec4,Operations Dashboard,15/11/2023,user23@company.com,Janice Johnston,ACT,Support Staff,19
2ab1cb8a-bf11-460a-9327-9bd9266780e4,Management Dashboard,15/11/2023,user13@company.com,Jennifer Summers,New South Wales,Support Staff,8
01867ddd-5628-4068-be31-93fdbce4d3df,Operations Dashboard,15/11/2023,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,22
bc532d68-9312-44c5-8d16-221135b8728f,Client Engagement Dashboard,15/11/2023,user38@company.com,Kenneth Kent,Western Australia,Management,2
de1db008-1be4-4287-89b5-7eabe195ee37,Management Dashboard,15/11/2023,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,35
98f962c3-d850-4b00-86e6-ec29a3c9d9a1,Operations Dashboard,15/11/2023,user28@company.com,Kimberly Myers,ACT,Planners,12
aba3ab60-fc4f-4a2e-a012-d7c6b11283e7,Client Engagement Dashboard,15/11/2023,user28@company.com,Kimberly Myers,ACT,Planners,39
54f1c857-81ab-4647-909d-74b8d7ed8763,Management Dashboard,15/11/2023,user12@company.com,Kimberly Smith,Western Australia,Planners,33
933404c4-d3fd-4de0-a491-df1a33eee657,Operations Dashboard,15/11/2023,user31@company.com,Lauren Hayes,Victoria,Support Staff,40
268d239a-1052-4b05-a2bd-2fdb02adbecf,Client Engagement Dashboard,15/11/2023,user31@company.com,Lauren Hayes,Victoria,Support Staff,36
373a4f44-6fae-479a-b890-f01710b28624,Client Engagement Dashboard,15/11/2023,user31@company.com,Lauren Hayes,Victoria,Support Staff,41
3abfeb26-46d1-4f70-8c32-87ac09a3f133,Management Dashboard,15/11/2023,user31@company.com,Lauren Hayes,Victoria,Support Staff,16
eaf93f96-5405-4909-bca0-db1f97c788ee,Management Dashboard,15/11/2023,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,22
ec8c454a-fa21-419c-bc45-7d455dfb8084,Management Dashboard,15/11/2023,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,2
393f2078-9789-48c8-bd7c-fab481b521c2,Management Dashboard,15/11/2023,user40@company.com,Lisa Johnston,New South Wales,Management,13
cde57da1-aa6d-45f5-b80a-3a5ea5a8eac4,Operations Dashboard,15/11/2023,user39@company.com,Melanie Johnson,South Australia,Support Staff,37
7d6871c2-28ea-4fcd-ac4b-ecf19cd9a4e5,Management Dashboard,15/11/2023,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,3
ce58f3b7-f37a-4cda-b735-95eeaf4ff1e3,Management Dashboard,15/11/2023,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,34
2e75d09e-8935-4db4-8f7e-cc3ddcfa11c1,Management Dashboard,15/11/2023,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,15
48e6d0ce-2994-4dcd-9c04-d260a2f7b7dc,Management Dashboard,15/11/2023,user1@company.com,Norma Fisher,Victoria,Reporting Staff,41
73d263c4-5b81-430b-a518-8b8affbfc1c8,Financial Dashboard,15/11/2023,user1@company.com,Norma Fisher,Victoria,Reporting Staff,11
a39372ba-c6f4-4916-b41a-2c254d361e01,Management Dashboard,15/11/2023,user1@company.com,Norma Fisher,Victoria,Reporting Staff,24
5d0ccefd-f377-4813-9536-4cad2d618f36,Operations Dashboard,15/11/2023,user1@company.com,Norma Fisher,Victoria,Reporting Staff,26
d939607b-989b-4fa1-9c0c-f6270884034e,Financial Dashboard,15/11/2023,user1@company.com,Norma Fisher,Victoria,Reporting Staff,5
5cb396c3-777e-4338-9a4a-4a27f4c61a8f,Management Dashboard,15/11/2023,user1@company.com,Norma Fisher,Victoria,Reporting Staff,27
bdb03b85-6782-4b65-88c5-0f5f349e805f,Management Dashboard,15/11/2023,user26@company.com,Peter Mcdowell,Victoria,Support Staff,37
21c76bee-edca-4f42-adc7-54852a5fca3d,Client Engagement Dashboard,15/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,22
4dcb126e-3c61-4430-8f87-eb7855188d46,Management Dashboard,15/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,30
2b715a09-bb8d-46ee-8294-602be9dc2de9,Operations Dashboard,15/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,24
8258dc78-62be-47be-a7fb-0eacfe2d3f54,Operations Dashboard,15/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,26
79bb5580-9a42-4ab4-9e28-7dac308ac341,Management Dashboard,15/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,35
5b2d5d28-3853-49f5-ab13-d8f8b12d39ca,Management Dashboard,15/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,14
3c075013-79ae-46fd-9a6c-e88b5d28dda2,Operations Dashboard,15/11/2023,user5@company.com,Peter Montgomery,Victoria,Reporting Staff,33
4b36280c-7d84-4610-afff-3ff88799ac8d,Scorecard Dashboard,15/11/2023,user11@company.com,Sean Green,Victoria,Management,18
61e98128-a2ae-4b35-9e71-7890e3168768,Management Dashboard,15/11/2023,user11@company.com,Sean Green,Victoria,Management,29
ad23481e-c4da-48e2-98ea-6d26eb77516f,Management Dashboard,15/11/2023,user7@company.com,Stephanie Collins,Queensland,Planners,31
2b028138-58a1-46b2-9650-16948088a113,Client Engagement Dashboard,15/11/2023,user7@company.com,Stephanie Collins,Queensland,Planners,9
d9e3db00-3d0a-4510-998e-9a443161a683,Operations Dashboard,15/11/2023,user7@company.com,Stephanie Collins,Queensland,Planners,3
ba16ceaa-27b7-4c6f-994d-c38835b4d238,Management Dashboard,15/11/2023,user7@company.com,Stephanie Collins,Queensland,Planners,29
570ab483-0a2e-429c-a263-d7d8b094e249,Scorecard Dashboard,15/11/2023,user7@company.com,Stephanie Collins,Queensland,Planners,13
ef35d31f-cfe9-420c-8b3e-a3da7fdfcf40,Client Engagement Dashboard,15/11/2023,user7@company.com,Stephanie Collins,Queensland,Planners,38
a2110344-38fa-4a3b-8606-6a1ea3a6f060,Management Dashboard,15/11/2023,user30@company.com,Stephanie Lawrence,South Australia,Enablement,15
508bffd4-f36f-4411-bd99-42de12b5ee9e,Operations Dashboard,15/11/2023,user30@company.com,Stephanie Lawrence,South Australia,Enablement,32
4a29aee6-67ab-4496-b32f-3ec0191e9d2e,Client Engagement Dashboard,15/11/2023,user30@company.com,Stephanie Lawrence,South Australia,Enablement,40
05e01403-e37c-4813-9901-0c3caed4931a,Client Engagement Dashboard,15/11/2023,user10@company.com,Susan Levy,Queensland,Reporting Staff,36
5d6c48ef-5c98-4679-90c0-b135afa93794,Operations Dashboard,15/11/2023,user10@company.com,Susan Levy,Queensland,Reporting Staff,27
878e71b5-bc5e-4df8-9c5f-6696018f3ff2,Management Dashboard,15/11/2023,user10@company.com,Susan Levy,Queensland,Reporting Staff,4
ec65636a-a4e9-4588-a2d2-d3170e264f38,Management Dashboard,15/11/2023,user10@company.com,Susan Levy,Queensland,Reporting Staff,41
582ac9cb-8843-47b4-b316-7fa9029a95c3,Client Engagement Dashboard,15/11/2023,user4@company.com,Susan Wagner,New South Wales,Planners,24
f02999f5-61a3-46b6-8bd5-719d7eedff75,Operations Dashboard,15/11/2023,user4@company.com,Susan Wagner,New South Wales,Planners,9
3ce99953-67d2-4c4c-9acb-a5718e8eab71,Client Engagement Dashboard,15/11/2023,user4@company.com,Susan Wagner,New South Wales,Planners,36
76ed1209-dd3c-4c6f-b65a-42c17f0bdf00,Operations Dashboard,15/11/2023,user19@company.com,Tasha Rodriguez,New South Wales,Management,6
206f56d0-e32d-4791-bfe0-b3ec97a99458,Client Engagement Dashboard,15/11/2023,user32@company.com,Whitney Stark,Queensland,Reporting Staff,42
e61d01e3-40d3-4377-bcd5-8e3c1ebf0d8a,Operations Dashboard,15/11/2023,user32@company.com,Whitney Stark,Queensland,Reporting Staff,18
76410d6c-0adb-4c24-bb04-f5824f29cc85,Client Engagement Dashboard,15/11/2023,user32@company.com,Whitney Stark,Queensland,Reporting Staff,30
d6e2d85b-7593-4268-8fed-85045794df50,Operations Dashboard,15/11/2023,user32@company.com,Whitney Stark,Queensland,Reporting Staff,11
0afaab9b-8cb9-44a8-928a-05e9b1a38164,Client Engagement Dashboard,14/11/2023,user33@company.com,Angela Salazar,Western Australia,Support Staff,250
0ca5b36c-f308-4b51-8aa2-5cae2475a0f5,Client Engagement Dashboard,14/11/2023,user14@company.com,April Snyder,Queensland,Reporting Staff,3
dcbaef69-c21c-4890-9fa7-011818c3f054,Operations Dashboard,14/11/2023,user35@company.com,Autumn Robinson,Victoria,Management,26
a0407dba-895c-4c29-83ea-3c3db12e6552,Client Engagement Dashboard,14/11/2023,user18@company.com,Bobby Flores,Tasmania,Planners,29
9a353bb5-a59d-4921-94ca-02e495a9f8ce,Management Dashboard,14/11/2023,user18@company.com,Bobby Flores,Tasmania,Planners,5
2f2ef5c9-ff71-4deb-843a-cc5c63ea032e,Management Dashboard,14/11/2023,user9@company.com,Brian Hamilton,Victoria,Support Staff,37
5ef5b3f8-8687-45c0-9cb2-4753dc664595,Scorecard Dashboard,14/11/2023,user9@company.com,Brian Hamilton,Victoria,Support Staff,3
7c65b0f0-bb7c-45f9-8236-7f31099b4e34,Operations Dashboard,14/11/2023,user37@company.com,Charles Wolfe,Victoria,Support Staff,34
5baf368b-f619-42de-ba22-35bc1b3cc02f,Operations Dashboard,14/11/2023,user16@company.com,Cheryl Bradley,Victoria,Support Staff,4
4cc6535c-613d-4e54-8e20-b5e39d54550d,Operations Dashboard,14/11/2023,user24@company.com,Collin Lopez,Western Australia,Planners,24
d290f4fc-9571-469d-aeff-94f2a6225eaf,Management Dashboard,14/11/2023,user24@company.com,Collin Lopez,Western Australia,Planners,21
1df0c612-2b1e-4c19-84a9-0a4eb108b632,Management Dashboard,14/11/2023,user24@company.com,Collin Lopez,Western Australia,Planners,5
27b77ac8-e135-44f6-8e87-971988e6976c,Client Engagement Dashboard,14/11/2023,user24@company.com,Collin Lopez,Western Australia,Planners,36
0e41bccd-71c5-4641-b0eb-fd82deec6c83,Operations Dashboard,14/11/2023,user24@company.com,Collin Lopez,Western Australia,Planners,34
ad991a46-b698-4471-bd8b-2b2340ebfb3b,Management Dashboard,14/11/2023,user29@company.com,Desiree Cain,New South Wales,Management,37
c6052e71-f370-45e4-b588-4113f61b20e5,Operations Dashboard,14/11/2023,user29@company.com,Desiree Cain,New South Wales,Management,16
c1fd3652-bae9-454a-a8f0-3e4a016c619a,Operations Dashboard,14/11/2023,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,28
794249e6-d47b-413f-85fc-db35013506c8,Operations Dashboard,14/11/2023,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,41
981a292b-1b5a-4251-8dc3-fcf0829ccf0e,Management Dashboard,14/11/2023,user3@company.com,Elizabeth Woods,Victoria,Reporting Staff,19
bcc95b28-0b83-4a1d-bda5-5d6dff2584ce,Client Engagement Dashboard,14/11/2023,user23@company.com,Janice Johnston,ACT,Support Staff,30
d30d35f6-73bb-49c7-ab90-fbbed7470f23,Scorecard Dashboard,14/11/2023,user13@company.com,Jennifer Summers,New South Wales,Support Staff,20
2874f3d8-ccdf-49d8-bbc1-c8453894ff89,Operations Dashboard,14/11/2023,user13@company.com,Jennifer Summers,New South Wales,Support Staff,18
f29e6301-9cd7-4056-a148-9dea72888aca,Operations Dashboard,14/11/2023,user13@company.com,Jennifer Summers,New South Wales,Support Staff,5
e9fa80cd-b7f5-4923-b67e-006d57ad8820,Management Dashboard,14/11/2023,user13@company.com,Jennifer Summers,New South Wales,Support Staff,35
ab708750-4f25-4082-a468-e267135b6060,Scorecard Dashboard,14/11/2023,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,39
35da6133-d3e1-4a34-a918-a713805f7f61,Operations Dashboard,14/11/2023,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,9
269f4d77-6189-4c9a-8ffd-f59574b6bf2d,Client Engagement Dashboard,14/11/2023,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,17
05592710-aea9-4edc-b441-32dfe8bd656a,Management Dashboard,14/11/2023,user2@company.com,Jorge Sullivan,Northern Territory,Support Staff,28
1356b3e3-91da-4afb-928f-5035b366350d,Financial Dashboard,14/11/2023,user38@company.com,Kenneth Kent,Western Australia,Management,22
7c1e294a-02cb-48d0-afaf-f2cdcd795205,Client Engagement Dashboard,14/11/2023,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,21
6604c258-3dbd-4def-921e-ae5af8bc3b06,Scorecard Dashboard,14/11/2023,user21@company.com,Kimberly Maynard,Victoria,Reporting Staff,8
e26583ae-4d03-4475-b49e-83c862d91ff4,Client Engagement Dashboard,14/11/2023,user28@company.com,Kimberly Myers,ACT,Planners,27
5c66a877-a01d-42b3-9d0d-475fdf369896,Client Engagement Dashboard,14/11/2023,user12@company.com,Kimberly Smith,Western Australia,Planners,17
f863f242-4402-4166-b1fa-bad9d1528a3c,Management Dashboard,14/11/2023,user31@company.com,Lauren Hayes,Victoria,Support Staff,35
ab53493a-d03b-47ba-83ff-2b1f53c8243e,Management Dashboard,14/11/2023,user31@company.com,Lauren Hayes,Victoria,Support Staff,14
04bcc770-ee75-4944-b4ab-a1c4d56446dc,Scorecard Dashboard,14/11/2023,user22@company.com,Laurie Wallace,Queensland,Reporting Staff,20
9ba58503-aea2-4067-ae68-26c8527d7018,Management Dashboard,14/11/2023,user25@company.com,Mary Alvarez,New South Wales,Support Staff,39
b049a3ce-d1fe-4fed-9a88-eb014b8f6bf6,Management Dashboard,14/11/2023,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,32
8fd8be11-f6b7-400c-bafd-e88543921bee,Client Engagement Dashboard,14/11/2023,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,24
17943a6d-c991-40eb-a553-9528084b84c4,Management Dashboard,14/11/2023,user34@company.com,Ryan Sanchez,New South Wales,Reporting Staff,21
157b9f4a-4253-4b21-9db4-3a010a0312f0,Operations Dashboard,14/11/2023,user1@company.com,Norma Fisher,Victoria,Reporting Staff,7
ef16389f-3a32-4e1d-a71f-4815029ba61b,Client Engagement Dashboard,14/11/2023,user26@company.com,Peter Mcdowell,Victoria,Support Staff,28
